unit=18	section_index=04	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=183	end_line=256	line_count=74	source=sources\destination-c1-c2\units\unit-18.txt	file=sources\destination-c1-c2\sections\unit-18-s04-phrases-patterns-collocations.txt
unit=18	section_index=05	section=idioms	heading=Idioms	start_line=257	end_line=278	line_count=22	source=sources\destination-c1-c2\units\unit-18.txt	file=sources\destination-c1-c2\sections\unit-18-s05-idioms.txt
unit=18	section_index=06	section=word-formation	heading=Word formation	start_line=279	end_line=441	line_count=163	source=sources\destination-c1-c2\units\unit-18.txt	file=sources\destination-c1-c2\sections\unit-18-s06-word-formation.txt
unit=18	section_index=07	section=grammar	heading=Grammar	start_line=442	end_line=568	line_count=127	source=sources\destination-c1-c2\units\unit-18.txt	file=sources\destination-c1-c2\sections\unit-18-s07-grammar.txt
unit=19	section_index=01	section=vocabulary	heading=Vocabulary	start_line=231	end_line=238	line_count=8	source=sources\destination-c1-c2\units\unit-19.txt	file=sources\destination-c1-c2\sections\unit-19-s01-vocabulary.txt
unit=19	section_index=02	section=topic-vocabulary:Power see page 238 for definitions	heading=Topic vocabulary: Power see page 238 for definitions	start_line=239	end_line=252	line_count=14	source=sources\destination-c1-c2\units\unit-19.txt	file=sources\destination-c1-c2\sections\unit-19-s02-topic-vocabulary-power-see-page-238-for-definitions.txt
unit=19	section_index=03	section=topic-vocabulary:Social issues see page 239 for definitions	heading=Topic vocabulary: Social issues see page 239 for definitions	start_line=253	end_line=260	line_count=8	source=sources\destination-c1-c2\units\unit-19.txt	file=sources\destination-c1-c2\sections\unit-19-s03-topic-vocabulary-social-issues-see-page-239-for-definitions.txt
unit=19	section_index=04	section=phrasal-verbs	heading=Phrasal verbs	start_line=261	end_line=289	line_count=29	source=sources\destination-c1-c2\units\unit-19.txt	file=sources\destination-c1-c2\sections\unit-19-s04-phrasal-verbs.txt
unit=19	section_index=05	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=290	end_line=332	line_count=43	source=sources\destination-c1-c2\units\unit-19.txt	file=sources\destination-c1-c2\sections\unit-19-s05-phrases-patterns-collocations.txt
unit=19	section_index=06	section=idioms	heading=Idioms	start_line=333	end_line=348	line_count=16	source=sources\destination-c1-c2\units\unit-19.txt	file=sources\destination-c1-c2\sections\unit-19-s06-idioms.txt
unit=19	section_index=07	section=word-formation	heading=Word formation	start_line=349	end_line=369	line_count=21	source=sources\destination-c1-c2\units\unit-19.txt	file=sources\destination-c1-c2\sections\unit-19-s07-word-formation.txt
unit=20	section_index=01	section=topic-vocabulary:Power	heading=Topic vocabulary: Power	start_line=5	end_line=62	line_count=58	source=sources\destination-c1-c2\units\unit-20.txt	file=sources\destination-c1-c2\sections\unit-20-s01-topic-vocabulary-power.txt
unit=20	section_index=02	section=topic-vocabulary:Social issues	heading=Topic vocabulary: Social issues	start_line=63	end_line=98	line_count=36	source=sources\destination-c1-c2\units\unit-20.txt	file=sources\destination-c1-c2\sections\unit-20-s02-topic-vocabulary-social-issues.txt
unit=20	section_index=03	section=phrasal-verbs	heading=Phrasal verbs	start_line=99	end_line=152	line_count=54	source=sources\destination-c1-c2\units\unit-20.txt	file=sources\destination-c1-c2\sections\unit-20-s03-phrasal-verbs.txt
unit=20	section_index=04	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=153	end_line=233	line_count=81	source=sources\destination-c1-c2\units\unit-20.txt	file=sources\destination-c1-c2\sections\unit-20-s04-phrases-patterns-collocations.txt
unit=20	section_index=05	section=idioms	heading=Idioms	start_line=234	end_line=252	line_count=19	source=sources\destination-c1-c2\units\unit-20.txt	file=sources\destination-c1-c2\sections\unit-20-s05-idioms.txt
unit=20	section_index=06	section=word-formation	heading=Word formation	start_line=253	end_line=338	line_count=86	source=sources\destination-c1-c2\units\unit-20.txt	file=sources\destination-c1-c2\sections\unit-20-s06-word-formation.txt
unit=20	section_index=07	section=review	heading=REVIEW	start_line=339	end_line=571	line_count=233	source=sources\destination-c1-c2\units\unit-20.txt	file=sources\destination-c1-c2\sections\unit-20-s07-review.txt
unit=21	section_index=01	section=topic-vocabulary:Quality see page 240 for definitions	heading=Topic vocabulary: Quality see page 240 for definitions	start_line=232	end_line=244	line_count=13	source=sources\destination-c1-c2\units\unit-21.txt	file=sources\destination-c1-c2\sections\unit-21-s01-topic-vocabulary-quality-see-page-240-for-definitions.txt
unit=21	section_index=02	section=topic-vocabulary:The arts see page 241 for definitions	heading=Topic vocabulary: The arts see page 241 for definitions	start_line=245	end_line=251	line_count=7	source=sources\destination-c1-c2\units\unit-21.txt	file=sources\destination-c1-c2\sections\unit-21-s02-topic-vocabulary-the-arts-see-page-241-for-definitions.txt
unit=21	section_index=03	section=phrasal-verbs	heading=Phrasal verbs	start_line=252	end_line=286	line_count=35	source=sources\destination-c1-c2\units\unit-21.txt	file=sources\destination-c1-c2\sections\unit-21-s03-phrasal-verbs.txt
unit=21	section_index=04	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=287	end_line=320	line_count=34	source=sources\destination-c1-c2\units\unit-21.txt	file=sources\destination-c1-c2\sections\unit-21-s04-phrases-patterns-collocations.txt
unit=21	section_index=05	section=idioms	heading=Idioms	start_line=321	end_line=335	line_count=15	source=sources\destination-c1-c2\units\unit-21.txt	file=sources\destination-c1-c2\sections\unit-21-s05-idioms.txt
unit=21	section_index=06	section=word-formation	heading=Word formation	start_line=336	end_line=364	line_count=29	source=sources\destination-c1-c2\units\unit-21.txt	file=sources\destination-c1-c2\sections\unit-21-s06-word-formation.txt
unit=22	section_index=01	section=topic-vocabulary:Quality	heading=Topic vocabulary: Quality	start_line=5	end_line=54	line_count=50	source=sources\destination-c1-c2\units\unit-22.txt	file=sources\destination-c1-c2\sections\unit-22-s01-topic-vocabulary-quality.txt
unit=22	section_index=02	section=topic-vocabulary:The arts	heading=Topic vocabulary: The arts	start_line=55	end_line=109	line_count=55	source=sources\destination-c1-c2\units\unit-22.txt	file=sources\destination-c1-c2\sections\unit-22-s02-topic-vocabulary-the-arts.txt
unit=22	section_index=03	section=phrasal-verbs	heading=Phrasal verbs	start_line=110	end_line=145	line_count=36	source=sources\destination-c1-c2\units\unit-22.txt	file=sources\destination-c1-c2\sections\unit-22-s03-phrasal-verbs.txt
unit=22	section_index=04	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=146	end_line=221	line_count=76	source=sources\destination-c1-c2\units\unit-22.txt	file=sources\destination-c1-c2\sections\unit-22-s04-phrases-patterns-collocations.txt
unit=22	section_index=05	section=idioms	heading=Idioms	start_line=222	end_line=246	line_count=25	source=sources\destination-c1-c2\units\unit-22.txt	file=sources\destination-c1-c2\sections\unit-22-s05-idioms.txt
unit=22	section_index=06	section=word-formation	heading=Word formation	start_line=247	end_line=329	line_count=83	source=sources\destination-c1-c2\units\unit-22.txt	file=sources\destination-c1-c2\sections\unit-22-s06-word-formation.txt
unit=22	section_index=07	section=review	heading=REVIEW	start_line=330	end_line=567	line_count=238	source=sources\destination-c1-c2\units\unit-22.txt	file=sources\destination-c1-c2\sections\unit-22-s07-review.txt
unit=23	section_index=01	section=vocabulary	heading=Vocabulary	start_line=238	end_line=245	line_count=8	source=sources\destination-c1-c2\units\unit-23.txt	file=sources\destination-c1-c2\sections\unit-23-s01-vocabulary.txt
unit=23	section_index=02	section=topic-vocabulary:Relationships see page 241 for definitions	heading=Topic vocabulary: Relationships see page 241 for definitions	start_line=246	end_line=259	line_count=14	source=sources\destination-c1-c2\units\unit-23.txt	file=sources\destination-c1-c2\sections\unit-23-s02-topic-vocabulary-relationships-see-page-241-for-definitions.txt
unit=23	section_index=03	section=topic-vocabulary:People see page 242 for definitions	heading=Topic vocabulary: People see page 242 for definitions	start_line=260	end_line=293	line_count=34	source=sources\destination-c1-c2\units\unit-23.txt	file=sources\destination-c1-c2\sections\unit-23-s03-topic-vocabulary-people-see-page-242-for-definitions.txt
unit=23	section_index=04	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=294	end_line=328	line_count=35	source=sources\destination-c1-c2\units\unit-23.txt	file=sources\destination-c1-c2\sections\unit-23-s04-phrases-patterns-collocations.txt
unit=23	section_index=05	section=idioms	heading=Idioms	start_line=329	end_line=346	line_count=18	source=sources\destination-c1-c2\units\unit-23.txt	file=sources\destination-c1-c2\sections\unit-23-s05-idioms.txt
unit=23	section_index=06	section=word-formation	heading=Word formation	start_line=347	end_line=372	line_count=26	source=sources\destination-c1-c2\units\unit-23.txt	file=sources\destination-c1-c2\sections\unit-23-s06-word-formation.txt
unit=24	section_index=01	section=topic-vocabulary:Relationships	heading=Topic vocabulary: Relationships	start_line=5	end_line=77	line_count=73	source=sources\destination-c1-c2\units\unit-24.txt	file=sources\destination-c1-c2\sections\unit-24-s01-topic-vocabulary-relationships.txt
unit=24	section_index=02	section=topic-vocabulary:People	heading=Topic vocabulary: People	start_line=78	end_line=130	line_count=53	source=sources\destination-c1-c2\units\unit-24.txt	file=sources\destination-c1-c2\sections\unit-24-s02-topic-vocabulary-people.txt
unit=24	section_index=03	section=phrasal-verbs	heading=Phrasal verbs	start_line=131	end_line=186	line_count=56	source=sources\destination-c1-c2\units\unit-24.txt	file=sources\destination-c1-c2\sections\unit-24-s03-phrasal-verbs.txt
unit=24	section_index=04	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=187	end_line=250	line_count=64	source=sources\destination-c1-c2\units\unit-24.txt	file=sources\destination-c1-c2\sections\unit-24-s04-phrases-patterns-collocations.txt
unit=24	section_index=05	section=idioms	heading=Idioms	start_line=251	end_line=265	line_count=15	source=sources\destination-c1-c2\units\unit-24.txt	file=sources\destination-c1-c2\sections\unit-24-s05-idioms.txt
unit=24	section_index=06	section=word-formation	heading=Word formation	start_line=266	end_line=575	line_count=310	source=sources\destination-c1-c2\units\unit-24.txt	file=sources\destination-c1-c2\sections\unit-24-s06-word-formation.txt
unit=25	section_index=01	section=vocabulary	heading=Vocabulary	start_line=237	end_line=240	line_count=4	source=sources\destination-c1-c2\units\unit-25.txt	file=sources\destination-c1-c2\sections\unit-25-s01-vocabulary.txt
unit=25	section_index=02	section=topic-vocabulary:Preference see page 243 for definitions	heading=Topic vocabulary: Preference see page 243 for definitions	start_line=241	end_line=254	line_count=14	source=sources\destination-c1-c2\units\unit-25.txt	file=sources\destination-c1-c2\sections\unit-25-s02-topic-vocabulary-preference-see-page-243-for-definitions.txt
unit=25	section_index=03	section=topic-vocabulary:Leisure activities see page 244 for definitions	heading=Topic vocabulary: Leisure activities see page 244 for definitions	start_line=255	end_line=263	line_count=9	source=sources\destination-c1-c2\units\unit-25.txt	file=sources\destination-c1-c2\sections\unit-25-s03-topic-vocabulary-leisure-activities-see-page-244-for-definitions.txt
unit=25	section_index=04	section=phrasal-verbs	heading=Phrasal verbs	start_line=264	end_line=292	line_count=29	source=sources\destination-c1-c2\units\unit-25.txt	file=sources\destination-c1-c2\sections\unit-25-s04-phrasal-verbs.txt
unit=25	section_index=05	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=293	end_line=324	line_count=32	source=sources\destination-c1-c2\units\unit-25.txt	file=sources\destination-c1-c2\sections\unit-25-s05-phrases-patterns-collocations.txt
unit=25	section_index=06	section=idioms	heading=Idioms	start_line=325	end_line=337	line_count=13	source=sources\destination-c1-c2\units\unit-25.txt	file=sources\destination-c1-c2\sections\unit-25-s06-idioms.txt
unit=25	section_index=07	section=word-formation	heading=Word formation	start_line=338	end_line=360	line_count=23	source=sources\destination-c1-c2\units\unit-25.txt	file=sources\destination-c1-c2\sections\unit-25-s07-word-formation.txt
unit=26	section_index=01	section=topic-vocabulary:Preference	heading=Topic vocabulary: Preference	start_line=6	end_line=78	line_count=73	source=sources\destination-c1-c2\units\unit-26.txt	file=sources\destination-c1-c2\sections\unit-26-s01-topic-vocabulary-preference.txt
unit=26	section_index=02	section=topic-vocabulary:Leisure activities	heading=Topic vocabulary: Leisure activities	start_line=79	end_line=119	line_count=41	source=sources\destination-c1-c2\units\unit-26.txt	file=sources\destination-c1-c2\sections\unit-26-s02-topic-vocabulary-leisure-activities.txt
unit=26	section_index=03	section=phrasal-verbs	heading=Phrasal verbs	start_line=120	end_line=165	line_count=46	source=sources\destination-c1-c2\units\unit-26.txt	file=sources\destination-c1-c2\sections\unit-26-s03-phrasal-verbs.txt
unit=26	section_index=04	section=phrases-patterns-collocations	heading=Phrases, patterns and collocations	start_line=166	end_line=234	line_count=69	source=sources\destination-c1-c2\units\unit-26.txt	file=sources\destination-c1-c2\sections\unit-26-s04-phrases-patterns-collocations.txt
unit=26	section_index=05	section=idioms	heading=Idioms	start_line=235	end_line=263	line_count=29	source=sources\destination-c1-c2\units\unit-26.txt	file=sources\destination-c1-c2\sections\unit-26-s05-idioms.txt
unit=26	section_index=06	section=word-formation	heading=Word formation	start_line=264	end_line=455	line_count=192	source=sources\destination-c1-c2\units\unit-26.txt	file=sources\destination-c1-c2\sections\unit-26-s06-word-formation.txt
unit=26	section_index=07	section=progress-test	heading=Progress Test 2: Units 13-26	start_line=456	end_line=732	line_count=277	source=sources\destination-c1-c2\units\unit-26.txt	file=sources\destination-c1-c2\sections\unit-26-s07-progress-test.txt
